date,game_id,home_team,away_team,favorite_team,underdog_team,spread,model_name,pick_side,pick_team,pick_line,result
2025-11-11,2025-11-11_Philadelphia_Boston,Philadelphia,Boston,Philadelphia,Boston,1.5,Decision Tree,FAVORITE,Philadelphia,-1.5,WIN
2025-11-11,2025-11-11_OklaCity_GoldenState,Golden State,Okla City,Okla City,Golden State,7.5,Logistic,NO BET,,,NO BET
2025-11-11,2025-11-11_OklaCity_GoldenState,Golden State,Okla City,Okla City,Golden State,7.5,Linear,FAVORITE,Okla City,-7.5,LOSS
2025-11-11,2025-11-11_OklaCity_GoldenState,Golden State,Okla City,Okla City,Golden State,7.5,Random Forest,UNDERDOG,Golden State,7.5,WIN
2025-11-11,2025-11-11_OklaCity_GoldenState,Golden State,Okla City,Okla City,Golden State,7.5,Decision Tree,UNDERDOG,Golden State,7.5,WIN
2025-11-11,2025-11-11_Indiana_Utah,Utah,Indiana,Indiana,Utah,2.5,Logistic,UNDERDOG,Utah,2.5,WIN
2025-11-11,2025-11-11_Indiana_Utah,Utah,Indiana,Indiana,Utah,2.5,Linear,UNDERDOG,Utah,2.5,WIN
2025-11-11,2025-11-11_Indiana_Utah,Utah,Indiana,Indiana,Utah,2.5,Random Forest,UNDERDOG,Utah,2.5,WIN
2025-11-11,2025-11-11_Indiana_Utah,Utah,Indiana,Indiana,Utah,2.5,Decision Tree,UNDERDOG,Utah,2.5,WIN
2025-11-11,2025-11-11_Denver_Sacramento,Sacramento,Denver,Denver,Sacramento,8.5,Logistic,FAVORITE,Denver,-8.5,WIN
2025-11-11,2025-11-11_Denver_Sacramento,Sacramento,Denver,Denver,Sacramento,8.5,Linear,FAVORITE,Denver,-8.5,WIN
2025-11-11,2025-11-11_Denver_Sacramento,Sacramento,Denver,Denver,Sacramento,8.5,Random Forest,FAVORITE,Denver,-8.5,WIN
2025-11-11,2025-11-11_Denver_Sacramento,Sacramento,Denver,Denver,Sacramento,8.5,Decision Tree,FAVORITE,Denver,-8.5,WIN
2025-11-12,2025-11-12_Milwaukee_Charlotte,Charlotte,Milwaukee,Milwaukee,Charlotte,4.5,Logistic,FAVORITE,Milwaukee,-4.5,LOSS
2025-11-12,2025-11-12_Milwaukee_Charlotte,Charlotte,Milwaukee,Milwaukee,Charlotte,4.5,Linear,FAVORITE,Milwaukee,-4.5,LOSS
2025-11-12,2025-11-12_Milwaukee_Charlotte,Charlotte,Milwaukee,Milwaukee,Charlotte,4.5,Random Forest,FAVORITE,Milwaukee,-4.5,LOSS
2025-11-12,2025-11-12_Milwaukee_Charlotte,Charlotte,Milwaukee,Milwaukee,Charlotte,4.5,Decision Tree,FAVORITE,Milwaukee,-4.5,LOSS
2025-11-12,2025-11-12_Detroit_Chicago,Chicago,Detroit,Detroit,Chicago,1.5,Logistic,FAVORITE,Detroit,-1.5,LOSS
2025-11-12,2025-11-12_Detroit_Chicago,Chicago,Detroit,Detroit,Chicago,1.5,Linear,FAVORITE,Detroit,-1.5,LOSS
2025-11-12,2025-11-12_Detroit_Chicago,Chicago,Detroit,Detroit,Chicago,1.5,Random Forest,FAVORITE,Detroit,-1.5,LOSS
2025-11-12,2025-11-12_Detroit_Chicago,Chicago,Detroit,Detroit,Chicago,1.5,Decision Tree,FAVORITE,Detroit,-1.5,LOSS
2025-11-12,2025-11-12_NewYork_Orlando,New York,Orlando,New York,Orlando,4.5,Logistic,UNDERDOG,Orlando,4.5,WIN
2025-11-12,2025-11-12_NewYork_Orlando,New York,Orlando,New York,Orlando,4.5,Linear,UNDERDOG,Orlando,4.5,WIN
2025-11-12,2025-11-12_NewYork_Orlando,New York,Orlando,New York,Orlando,4.5,Random Forest,FAVORITE,New York,-4.5,LOSS
2025-11-12,2025-11-12_NewYork_Orlando,New York,Orlando,New York,Orlando,4.5,Decision Tree,FAVORITE,New York,-4.5,LOSS
2025-11-12,2025-11-12_Boston_Memphis,Boston,Memphis,Boston,Memphis,6.5,Logistic,FAVORITE,Boston,-6.5,WIN
2025-11-12,2025-11-12_Boston_Memphis,Boston,Memphis,Boston,Memphis,6.5,Linear,NO BET,,,NO BET
2025-11-12,2025-11-12_Boston_Memphis,Boston,Memphis,Boston,Memphis,6.5,Random Forest,UNDERDOG,Memphis,6.5,LOSS
2025-11-12,2025-11-12_Boston_Memphis,Boston,Memphis,Boston,Memphis,6.5,Decision Tree,UNDERDOG,Memphis,6.5,LOSS
2025-11-12,2025-11-12_Miami_Cleveland,Miami,Cleveland,Miami,Cleveland,5.5,Logistic,FAVORITE,Miami,-5.5,LOSS
2025-11-12,2025-11-12_Miami_Cleveland,Miami,Cleveland,Miami,Cleveland,5.5,Linear,FAVORITE,Miami,-5.5,LOSS
2025-11-12,2025-11-12_Miami_Cleveland,Miami,Cleveland,Miami,Cleveland,5.5,Random Forest,FAVORITE,Miami,-5.5,LOSS
2025-11-12,2025-11-12_Miami_Cleveland,Miami,Cleveland,Miami,Cleveland,5.5,Decision Tree,UNDERDOG,Cleveland,5.5,WIN
2025-11-12,2025-11-12_Houston_Washington,Houston,Washington,Houston,Washington,16.5,Logistic,FAVORITE,Houston,-16.5,WIN
2025-11-12,2025-11-12_Houston_Washington,Houston,Washington,Houston,Washington,16.5,Linear,FAVORITE,Houston,-16.5,WIN
2025-11-12,2025-11-12_Houston_Washington,Houston,Washington,Houston,Washington,16.5,Random Forest,NO BET,,,NO BET
2025-11-12,2025-11-12_Houston_Washington,Houston,Washington,Houston,Washington,16.5,Decision Tree,FAVORITE,Houston,-16.5,WIN
2025-11-12,2025-11-12_Portland_NewOrleans,New Orleans,Portland,Portland,New Orleans,8.5,Logistic,FAVORITE,Portland,-8.5,LOSS
2025-11-12,2025-11-12_Portland_NewOrleans,New Orleans,Portland,Portland,New Orleans,8.5,Linear,FAVORITE,Portland,-8.5,LOSS
2025-11-12,2025-11-12_Portland_NewOrleans,New Orleans,Portland,Portland,New Orleans,8.5,Random Forest,UNDERDOG,New Orleans,8.5,WIN
2025-11-12,2025-11-12_Portland_NewOrleans,New Orleans,Portland,Portland,New Orleans,8.5,Decision Tree,UNDERDOG,New Orleans,8.5,WIN
2025-11-12,2025-11-12_SanAntonio_GoldenState,Golden State,San Antonio,San Antonio,Golden State,4.5,Logistic,UNDERDOG,Golden State,4.5,LOSS
2025-11-12,2025-11-12_SanAntonio_GoldenState,Golden State,San Antonio,San Antonio,Golden State,4.5,Linear,UNDERDOG,Golden State,4.5,LOSS
2025-11-12,2025-11-12_SanAntonio_GoldenState,Golden State,San Antonio,San Antonio,Golden State,4.5,Random Forest,UNDERDOG,Golden State,4.5,LOSS
2025-11-12,2025-11-12_SanAntonio_GoldenState,Golden State,San Antonio,San Antonio,Golden State,4.5,Decision Tree,UNDERDOG,Golden State,4.5,LOSS
2025-11-12,2025-11-12_Dallas_Phoenix,Phoenix,Dallas,Dallas,Phoenix,1.5,Logistic,UNDERDOG,Phoenix,1.5,LOSS
2025-11-12,2025-11-12_Dallas_Phoenix,Phoenix,Dallas,Dallas,Phoenix,1.5,Linear,UNDERDOG,Phoenix,1.5,LOSS
2025-11-12,2025-11-12_Dallas_Phoenix,Phoenix,Dallas,Dallas,Phoenix,1.5,Random Forest,UNDERDOG,Phoenix,1.5,LOSS
2025-11-12,2025-11-12_Dallas_Phoenix,Phoenix,Dallas,Dallas,Phoenix,1.5,Decision Tree,UNDERDOG,Phoenix,1.5,LOSS
2025-11-12,2025-11-12_OklaCity_LaLakers,La Lakers,Okla City,Okla City,La Lakers,6.5,Logistic,UNDERDOG,La Lakers,6.5,WIN
2025-11-12,2025-11-12_OklaCity_LaLakers,La Lakers,Okla City,Okla City,La Lakers,6.5,Linear,UNDERDOG,La Lakers,6.5,WIN
2025-11-12,2025-11-12_OklaCity_LaLakers,La Lakers,Okla City,Okla City,La Lakers,6.5,Random Forest,UNDERDOG,La Lakers,6.5,WIN
2025-11-12,2025-11-12_OklaCity_LaLakers,La Lakers,Okla City,Okla City,La Lakers,6.5,Decision Tree,UNDERDOG,La Lakers,6.5,WIN
2025-11-12,2025-11-12_Atlanta_Sacramento,Sacramento,Atlanta,Atlanta,Sacramento,3.5,Logistic,FAVORITE,Atlanta,-3.5,WIN
2025-11-12,2025-11-12_Atlanta_Sacramento,Sacramento,Atlanta,Atlanta,Sacramento,3.5,Linear,FAVORITE,Atlanta,-3.5,WIN
2025-11-12,2025-11-12_Atlanta_Sacramento,Sacramento,Atlanta,Atlanta,Sacramento,3.5,Random Forest,FAVORITE,Atlanta,-3.5,WIN
2025-11-12,2025-11-12_Atlanta_Sacramento,Sacramento,Atlanta,Atlanta,Sacramento,3.5,Decision Tree,FAVORITE,Atlanta,-3.5,WIN
2025-11-12,2025-11-12_Denver_LaClippers,La Clippers,Denver,Denver,La Clippers,3.5,Logistic,UNDERDOG,La Clippers,3.5,LOSS
2025-11-12,2025-11-12_Denver_LaClippers,La Clippers,Denver,Denver,La Clippers,3.5,Linear,UNDERDOG,La Clippers,3.5,LOSS
2025-11-12,2025-11-12_Denver_LaClippers,La Clippers,Denver,Denver,La Clippers,3.5,Random Forest,UNDERDOG,La Clippers,3.5,LOSS
2025-11-12,2025-11-12_Denver_LaClippers,La Clippers,Denver,Denver,La Clippers,3.5,Decision Tree,UNDERDOG,La Clippers,3.5,LOSS
2025-11-14,2025-11-14_NewYork_Miami,New York,Miami,New York,Miami,6.5,Logistic,FAVORITE,New York,-6.5,WIN
2025-11-14,2025-11-14_NewYork_Miami,New York,Miami,New York,Miami,6.5,Linear,FAVORITE,New York,-6.5,WIN
2025-11-14,2025-11-14_NewYork_Miami,New York,Miami,New York,Miami,6.5,Random Forest,FAVORITE,New York,-6.5,WIN
2025-11-14,2025-11-14_NewYork_Miami,New York,Miami,New York,Miami,6.5,Decision Tree,FAVORITE,New York,-6.5,WIN
2025-11-14,2025-11-14_Orlando_Brooklyn,Orlando,Brooklyn,Orlando,Brooklyn,13.5,Logistic,FAVORITE,Orlando,-13.5,LOSS
2025-11-14,2025-11-14_Orlando_Brooklyn,Orlando,Brooklyn,Orlando,Brooklyn,13.5,Linear,FAVORITE,Orlando,-13.5,LOSS
